started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2019-08-01 09:56:16.089000+00:00,2019-08-01 10:16:31.668000+00:00,1215,1025,Dundee Terrace,,55.9397099,-3.220588934,189,City Chambers,City Chambers Quadrangle,55.95010933,-3.19025777
2019-08-01 09:56:39.256000+00:00,2019-08-01 10:16:30.879000+00:00,1191,1025,Dundee Terrace,,55.9397099,-3.220588934,189,City Chambers,City Chambers Quadrangle,55.95010933,-3.19025777
2019-08-01 10:00:32.104000+00:00,2019-08-01 10:20:57.659000+00:00,1225,1024,Meadow Place 2,,55.94023763,-3.194640214,1025,Dundee Terrace,,55.9397099,-3.220588934
2019-08-01 10:04:29.121000+00:00,2019-08-01 10:13:15.145000+00:00,526,264,Pollock Halls,Pollock Halls Entrance,55.93996347,-3.171585934,1017,Crichton Street,East end of street,55.94475574,-3.186916974
2019-08-01 10:06:38.539000+00:00,2019-08-01 10:31:05.342000+00:00,1466,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,290,Bruntsfield links,Corner of Bruntsfield Terrace and Bruntsfield Place,55.93715871,-3.20643533
2019-08-01 10:19:14.614000+00:00,2019-08-01 10:35:18.354000+00:00,963,357,Macdonald Road,Macdonald Road,55.96399515,-3.185188768,884,IGMM,IGMM at Western General Hospital,55.96248693,-3.232031328
2019-08-01 10:23:30.357000+00:00,2019-08-01 10:28:18.908000+00:00,288,259,St Andrew Square,North East corner,55.95490573,-3.192443757,289,Castle Street,Near Rose Street,55.95150074,-3.203183907
2019-08-01 10:24:20.393000+00:00,2019-08-01 11:22:44.547000+00:00,3504,344,Marchmont Crescent,Corner of Marchmont Crescent & Marchmont Road,55.9363975,-3.194252203,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-01 10:26:04.645000+00:00,2019-08-01 10:55:31.536000+00:00,1766,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415,285,Ocean Terminal,Debenhams / Puregym entrance,55.98128601,-3.176351264
2019-08-01 10:30:43.624000+00:00,2019-08-01 10:41:59.244000+00:00,675,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,189,City Chambers,City Chambers Quadrangle,55.95010933,-3.19025777
2019-08-01 10:31:02.575000+00:00,2019-08-01 10:42:22.902000+00:00,680,885,Wester Coates Terrace,Corner of Wester Coates Terrace & Roseburn Terrace,55.9456092,-3.231715619,874,Edinburgh Zoo,Outside zoo gatehouse,55.94211968,-3.269279524
2019-08-01 10:31:04.709000+00:00,2019-08-01 10:52:52.762000+00:00,1308,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,356,East London Street,Outside St. Mary's Primary School,55.95994339,-3.187329202
2019-08-01 10:31:50.397000+00:00,2019-08-01 10:51:35.024000+00:00,1184,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,356,East London Street,Outside St. Mary's Primary School,55.95994339,-3.187329202
2019-08-01 10:34:22.211000+00:00,2019-08-01 11:05:05.402000+00:00,1843,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411,265,Meadows East,Melville Terrace,55.93980947,-3.182738851
2019-08-01 10:34:37.007000+00:00,2019-08-01 10:56:52.453000+00:00,1335,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415,285,Ocean Terminal,Debenhams / Puregym entrance,55.98128601,-3.176351264
2019-08-01 10:34:38.667000+00:00,2019-08-01 10:50:44.959000+00:00,966,256,St Andrews House,beside Jacobs ladder,55.95316433,-3.181682341,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715,-3.174126319
2019-08-01 10:41:30.983000+00:00,2019-08-01 10:53:30.110000+00:00,719,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172,357,Macdonald Road,Macdonald Road,55.96399515,-3.185188768
2019-08-01 10:41:43.362000+00:00,2019-08-01 10:47:54.851000+00:00,371,1024,Meadow Place 2,,55.94023763,-3.194640214,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502
2019-08-01 10:42:46.449000+00:00,2019-08-01 11:20:12.347000+00:00,2245,873,Corstorphine Road,Outside Forestry & Land Scotland,55.94174288,-3.271484361,1024,Meadow Place 2,,55.94023763,-3.194640214
2019-08-01 10:49:32.219000+00:00,2019-08-01 11:01:46.940000+00:00,734,1024,Meadow Place 2,,55.94023763,-3.194640214,345,Colinton Road,Colinton Road next to Napier University,55.93339777,-3.212428647
2019-08-01 10:51:34.605000+00:00,2019-08-01 11:03:10.181000+00:00,695,262,Canonmills,near Tesco's,55.96280409,-3.196283585,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715,-3.174126319
2019-08-01 10:51:55.638000+00:00,2019-08-01 11:14:08.134000+00:00,1332,341,Warrender Park Road,Corner of Warrender Park Road & Spottiswoode Street,55.93836306,-3.198031182,246,Royal Commonwealth Pool,Royal Commonwealth Pool Entrance,55.93900025,-3.173923554
2019-08-01 10:52:19.126000+00:00,2019-08-01 11:51:04.363000+00:00,3525,879,Gladstone Terrace,Corner of Gladstone Terrace & Sciennes ROad,55.9380244,-3.18497921,246,Royal Commonwealth Pool,Royal Commonwealth Pool Entrance,55.93900025,-3.173923554
2019-08-01 10:57:16.129000+00:00,2019-08-01 11:53:46.456000+00:00,3390,862,Cramond Foreshore,Cramond foreshore by turning circle,55.98002374,-3.300622017,262,Canonmills,near Tesco's,55.96280409,-3.196283585
2019-08-01 10:58:26.068000+00:00,2019-08-01 11:11:30.803000+00:00,784,344,Marchmont Crescent,Corner of Marchmont Crescent & Marchmont Road,55.9363975,-3.194252203,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-01 10:58:34.768000+00:00,2019-08-01 11:54:02.795000+00:00,3328,862,Cramond Foreshore,Cramond foreshore by turning circle,55.98002374,-3.300622017,262,Canonmills,near Tesco's,55.96280409,-3.196283585
2019-08-01 10:59:40.119000+00:00,2019-08-01 11:22:49.664000+00:00,1389,356,East London Street,Outside St. Mary's Primary School,55.95994339,-3.187329202,265,Meadows East,Melville Terrace,55.93980947,-3.182738851
2019-08-01 11:02:39.342000+00:00,2019-08-01 11:31:18.235000+00:00,1718,882,EICC,Between planters next to EICC,55.94604282,-3.210484908,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079
2019-08-01 11:03:56.203000+00:00,2019-08-01 11:25:41.624000+00:00,1305,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561
2019-08-01 11:05:06.255000+00:00,2019-08-01 11:41:48.174000+00:00,2201,1024,Meadow Place 2,,55.94023763,-3.194640214,254,Kings Building 3,Kings Building House,55.92347881,-3.175384585
2019-08-01 11:06:35.364000+00:00,2019-08-01 11:41:45.016000+00:00,2109,1024,Meadow Place 2,,55.94023763,-3.194640214,254,Kings Building 3,Kings Building House,55.92347881,-3.175384585
2019-08-01 11:23:23.765000+00:00,2019-08-01 11:27:50.694000+00:00,266,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676649,-3.202037829
2019-08-01 11:25:48.492000+00:00,2019-08-01 11:38:22.330000+00:00,753,260,Lauriston Place,near Chalmers Street,55.94477165,-3.197265856,346,Morningside Road,Corner of Morningside Road & Morningside Park by M & S car park,55.92798551,-3.209738737
2019-08-01 11:30:11.228000+00:00,2019-08-01 11:45:33.116000+00:00,921,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315
2019-08-01 11:30:31.933000+00:00,2019-08-01 11:56:06.494000+00:00,1534,879,Gladstone Terrace,Corner of Gladstone Terrace & Sciennes ROad,55.9380244,-3.18497921,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502
2019-08-01 11:33:43.669000+00:00,2019-08-01 11:40:06.493000+00:00,382,290,Bruntsfield links,Corner of Bruntsfield Terrace and Bruntsfield Place,55.93715871,-3.20643533,260,Lauriston Place,near Chalmers Street,55.94477165,-3.197265856
2019-08-01 11:34:22.058000+00:00,2019-08-01 11:56:17.248000+00:00,1315,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,254,Kings Building 3,Kings Building House,55.92347881,-3.175384585
2019-08-01 11:37:07.282000+00:00,2019-08-01 11:45:36.892000+00:00,509,1017,Crichton Street,East end of street,55.94478428,-3.186906245,881,Tollcross,Outside Piccolino,55.9442807,-3.202964359
2019-08-01 11:44:53.195000+00:00,2019-08-01 11:59:25.569000+00:00,872,346,Morningside Road,Corner of Morningside Road & Morningside Park by M & S car park,55.92798551,-3.209738737,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-01 11:48:20.675000+00:00,2019-08-01 12:22:05.278000+00:00,2024,258,Stockbridge,Hamilton Place by Dean Bank Lane,55.95856559,-3.208070182,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561
2019-08-01 11:57:53.539000+00:00,2019-08-01 12:12:59.658000+00:00,906,873,Corstorphine Road,Outside Forestry & Land Scotland,55.94174288,-3.271484361,885,Wester Coates Terrace,Corner of Wester Coates Terrace & Roseburn Terrace,55.9456092,-3.231715619
2019-08-01 11:58:42.593000+00:00,2019-08-01 12:31:12.511000+00:00,1949,1019,Grassmarket,West end of Grassmarket,55.94709728,-3.197245733,349,Orchard Brae House,Outside Orchard Brae House on Queensferry Road,55.95508277,-3.223634264
2019-08-01 11:59:02.777000+00:00,2019-08-01 12:31:00.693000+00:00,1917,1019,Grassmarket,West end of Grassmarket,55.94709728,-3.197245733,349,Orchard Brae House,Outside Orchard Brae House on Queensferry Road,55.95508277,-3.223634264
2019-08-01 12:01:24.541000+00:00,2019-08-01 12:09:14.429000+00:00,469,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561,868,Dundas Street,Corner of Dundas Street & Henderson Row,55.96094447,-3.201386994
2019-08-01 12:01:42.931000+00:00,2019-08-01 12:10:14.086000+00:00,511,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561,868,Dundas Street,Corner of Dundas Street & Henderson Row,55.96094447,-3.201386994
2019-08-01 12:02:45.832000+00:00,2019-08-01 12:22:32.605000+00:00,1186,246,Royal Commonwealth Pool,Royal Commonwealth Pool Entrance,55.93900025,-3.173923554,882,EICC,Between planters next to EICC,55.94604282,-3.210484908
2019-08-01 12:03:06.197000+00:00,2019-08-01 12:27:54.591000+00:00,1488,254,Kings Building 3,Kings Building House,55.92347881,-3.175384585,1025,Dundee Terrace,,55.9397099,-3.220588934
2019-08-01 12:04:45.436000+00:00,2019-08-01 12:59:52.139000+00:00,3306,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676649,-3.202037829
2019-08-01 12:06:50.936000+00:00,2019-08-01 12:18:44.654000+00:00,713,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,346,Morningside Road,Corner of Morningside Road & Morningside Park by M & S car park,55.92798551,-3.209738737
2019-08-01 12:06:52.940000+00:00,2019-08-01 12:52:06.260000+00:00,2713,259,St Andrew Square,North East corner,55.95490573,-3.192443757,259,St Andrew Square,North East corner,55.95490573,-3.192443757
2019-08-01 12:06:59.410000+00:00,2019-08-01 12:51:41.024000+00:00,2681,259,St Andrew Square,North East corner,55.95490573,-3.192443757,259,St Andrew Square,North East corner,55.95490573,-3.192443757
2019-08-01 12:09:24.729000+00:00,2019-08-01 12:26:06.562000+00:00,1001,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,265,Meadows East,Melville Terrace,55.93980947,-3.182738851
2019-08-01 12:10:29.672000+00:00,2019-08-01 12:29:03.081000+00:00,1113,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,265,Meadows East,Melville Terrace,55.93980947,-3.182738851
2019-08-01 12:10:39.537000+00:00,2019-08-01 12:16:22.911000+00:00,343,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676649,-3.202037829
2019-08-01 12:12:19.306000+00:00,2019-08-01 12:34:20.858000+00:00,1321,881,Tollcross,Outside Piccolino,55.9442807,-3.202964359,881,Tollcross,Outside Piccolino,55.9442807,-3.202964359
2019-08-01 12:14:12.175000+00:00,2019-08-01 12:34:27.202000+00:00,1215,868,Dundas Street,Corner of Dundas Street & Henderson Row,55.96094447,-3.201386994,881,Tollcross,Outside Piccolino,55.9442807,-3.202964359
2019-08-01 12:17:10.743000+00:00,2019-08-01 12:34:42.440000+00:00,1051,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411,251,Waverley Station,Platform level near Calton Road Exit,55.95264104,-3.187526919
2019-08-01 12:22:51.330000+00:00,2019-08-01 12:56:03.796000+00:00,1992,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079,887,Roseburn Street,Corner of Roseburn Street & Russell Gardens,55.94446626,-3.234541218
2019-08-01 12:28:41.520000+00:00,2019-08-01 12:36:04.719000+00:00,443,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,341,Warrender Park Road,Corner of Warrender Park Road & Spottiswoode Street,55.93836306,-3.198031182
2019-08-01 12:29:03.863000+00:00,2019-08-01 12:50:38.980000+00:00,1295,881,Tollcross,Outside Piccolino,55.9442807,-3.202964359,881,Tollcross,Outside Piccolino,55.9442807,-3.202964359
2019-08-01 12:29:57.685000+00:00,2019-08-01 13:20:51.456000+00:00,3053,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715,-3.174126319,225,Waverley Court,On Waverley Court forecourt,55.9517345,-3.184178535
2019-08-01 12:30:36.847000+00:00,2019-08-01 13:20:49.400000+00:00,3012,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715,-3.174126319,225,Waverley Court,On Waverley Court forecourt,55.9517345,-3.184178535
2019-08-01 12:31:30.988000+00:00,2019-08-01 13:35:27.836000+00:00,3836,349,Orchard Brae House,Outside Orchard Brae House on Queensferry Road,55.95508277,-3.223634264,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172
2019-08-01 12:32:20.566000+00:00,2019-08-01 13:33:39.757000+00:00,3679,349,Orchard Brae House,Outside Orchard Brae House on Queensferry Road,55.95508277,-3.223634264,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172
2019-08-01 12:35:08.251000+00:00,2019-08-01 14:23:30.987000+00:00,6502,262,Canonmills,near Tesco's,55.96280409,-3.196283585,262,Canonmills,near Tesco's,55.96280409,-3.196283585
2019-08-01 12:38:05.617000+00:00,2019-08-01 13:35:14.563000+00:00,3428,887,Roseburn Street,Corner of Roseburn Street & Russell Gardens,55.94446626,-3.234541218,885,Wester Coates Terrace,Corner of Wester Coates Terrace & Roseburn Terrace,55.9456092,-3.231715619
2019-08-01 12:47:10.856000+00:00,2019-08-01 13:06:40.033000+00:00,1169,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,882,EICC,Between planters next to EICC,55.94604282,-3.210484908
2019-08-01 12:48:47.866000+00:00,2019-08-01 13:08:37.538000+00:00,1189,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315,1019,Grassmarket,West end of Grassmarket,55.94709728,-3.197245733
2019-08-01 12:48:53.820000+00:00,2019-08-01 13:30:44.022000+00:00,2510,254,Kings Building 3,Kings Building House,55.92347881,-3.175384585,265,Meadows East,Melville Terrace,55.93980947,-3.182738851
2019-08-01 12:49:13.510000+00:00,2019-08-01 13:08:40.018000+00:00,1166,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315,1019,Grassmarket,West end of Grassmarket,55.94709728,-3.197245733
2019-08-01 12:49:33.102000+00:00,2019-08-01 13:30:38.121000+00:00,2465,254,Kings Building 3,Kings Building House,55.92347881,-3.175384585,265,Meadows East,Melville Terrace,55.93980947,-3.182738851
2019-08-01 12:51:41.477000+00:00,2019-08-01 13:42:05.574000+00:00,3024,289,Castle Street,Near Rose Street,55.95150074,-3.203183907,285,Ocean Terminal,Debenhams / Puregym entrance,55.98128601,-3.176351264
2019-08-01 12:53:29.870000+00:00,2019-08-01 13:04:42.772000+00:00,672,289,Castle Street,Near Rose Street,55.95150074,-3.203183907,868,Dundas Street,Corner of Dundas Street & Henderson Row,55.96094447,-3.201386994
2019-08-01 12:55:34.310000+00:00,2019-08-01 13:07:22.311000+00:00,708,341,Warrender Park Road,Corner of Warrender Park Road & Spottiswoode Street,55.93836306,-3.198031182,246,Royal Commonwealth Pool,Royal Commonwealth Pool Entrance,55.93900025,-3.173923554
2019-08-01 12:55:47.400000+00:00,2019-08-01 13:10:41.491000+00:00,894,254,Kings Building 3,Kings Building House,55.92347881,-3.175384585,1017,Crichton Street,East end of street,55.94478428,-3.186906245
2019-08-01 12:56:29.311000+00:00,2019-08-01 13:23:58.401000+00:00,1649,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172,1025,Dundee Terrace,,55.9397099,-3.220588934
2019-08-01 13:10:21.126000+00:00,2019-08-01 13:22:48.158000+00:00,747,289,Castle Street,Near Rose Street,55.95150074,-3.203183907,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-01 13:10:35.378000+00:00,2019-08-01 13:45:58.092000+00:00,2122,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561
2019-08-01 13:11:53.897000+00:00,2019-08-01 13:23:51.295000+00:00,717,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,1019,Grassmarket,West end of Grassmarket,55.94709728,-3.197245733
2019-08-01 13:16:20.590000+00:00,2019-08-01 13:19:55.337000+00:00,214,1025,Dundee Terrace,,55.9397099,-3.220588934,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502
2019-08-01 13:16:49.542000+00:00,2019-08-01 13:57:37.513000+00:00,2447,882,EICC,Between planters next to EICC,55.94604282,-3.210484908,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
2019-08-01 13:18:49.898000+00:00,2019-08-01 13:45:05.267000+00:00,1575,355,Inverleith Row,Corner of Inverleith Row & Inverleith Terrace,55.9641456,-3.202073561,870,Hillside Crescent,East corner of Hillside Crescent & London Road,55.9577928,-3.175798619
2019-08-01 13:23:58.628000+00:00,2019-08-01 13:29:55.387000+00:00,356,260,Lauriston Place,near Chalmers Street,55.94477165,-3.197265856,183,Waverley Bridge,near the top of the South ramp,55.9513444,-3.191420999
2019-08-01 13:24:48.337000+00:00,2019-08-01 13:55:19.142000+00:00,1830,296,Castle Terrace,Corner of Castle Terrace and Lady Lawson St,55.94676649,-3.202037829,344,Marchmont Crescent,Corner of Marchmont Crescent & Marchmont Road,55.9363975,-3.194252203
2019-08-01 13:25:33.014000+00:00,2019-08-01 14:01:45.143000+00:00,2172,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079
2019-08-01 13:25:51.925000+00:00,2019-08-01 13:40:31.351000+00:00,879,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,345,Colinton Road,Colinton Road next to Napier University,55.93339777,-3.212428647
